description,properties,tags,code,is_position,is_transition,start_position,end_position,trans_start_node,trans_end_node
standing vs reverse dlr,,standing bottom_supine,YxaEBKJjazGc0Ca2yGLbaECWZNbUzsKDbADSVGgiCQLJhWGmSZmGCHPfmxCCR8vHFkNdu4DKTNrlF4LKqLCxQwpCH1KHn5FKPipjInKyojG3O0n4IyKindHLQUqxCAPtwwEIN4yzFMOGoGFjMPmqB3MimkDGMbiXA2MFmGE5MNjxCbHKivHLOMf5HOGicSDWJfccF6CxfhLUHvdOM9CdeAHgKdcbJEEDgMECK9bwFrFwhKEMLubbEfGHhxEcLrbWDcFlbMH0ESeTNwEPg7O2,1,0,,,,
omoplata dig under escape,,omoplata,wJaFDQGfazzvzpaFGmHhaEC2ynbEF1GDbBCdzWfwLBHQhAFrFWb9MhI1cIKfGxcATBKmgsSDCSciQLJQiKODEQfMPoKvfjL2EHg3PJJXeyLcFAhVPgIGefLhJEb7OxH8eXTmGKgIULNshGYCMQfWZoLhfFWlKEd0W9LZgUWhKRfoXmOvjlQkHOkFT6JKeRN3GqfHPqH0jVGhDPlmJBLng6HMECi4NEOafeKeIti6PDOOgdKOJvjAQfPCfNLNKCi1QlGWgxK8FykYHlFFnyGC,1,0,,,,
knee slice vs de la riva,,standing bottom_supine knee_slice,ZmaHYbOPaYLXZNaFUwO2eDK9YTbtVnOgdMLZTNfLWLLteIR3RUirQrPCipNzL3lxVuI3l2QVMQg6T7KSiiOUKPdyVaIreKPQJ0duWcHsfeQuJmcuWzG1eDRyO2lKQlKcl3TuHYljUNOBktM7M1hVM7LDidMKOaerMCLQjzM9NWfeNRFVjcQwNldfUiJGeVMjMscINfFIerTDJ8bLUUI7gkQ1M7beRiMKh7PMOLbdNdNzi6P7Poa9L3OPiVQgOZbFKZIDbNO8HucPU9GWdNXC,1,0,,,,
posture broken full guard w/ hand on mat,,full_guard bottom_supine top_kneeling top_posture_broken top_post_hand,AlaDxWwfazFyChcpABzLbsF6CvbfzIyLaQG1I7a6BKDoa5L7CGdCCGAUdaFXJ2e0GMHZe9KCK1dtCvGHbbMMNmaxEpJmd2KWOkbiELJ2eKJ7PwaPEZK7egJyEdfXF1KyfIJtMSeRKkyfhsBxxxiGDaAQfsDiAkheFazWguDDz9hIDRBdg6KnGegKAKFIbYIWHwbYFEOnbsNnP4bsIyJQb3MtMCboFrKAfRKLLBfbHfKJgYJ5LEgmHNK7g7IULbgBIXJ6bMJbP5b4LgR8dyMa,1,0,,,,
bottom turning in w/ underhook in side control,,side_control bottom_turned_in top_kneeling bottom_underhook,J6aCmVBuaQqvJkcaqeCMdFsCJ4a2pMB9cnsTKea0wwBHbczAJdgVAgFBg9zqIFhGJfDqi6ItLhebHtBNgIEQHWcyJmAFgLI0G1cdKfAvhoKaFObUJPz5gTLeGHhZDBF0iFJsFMh6L4qiaSK4tnazTwttcFLFwBa6RJsFcuKrvfaHRguIe8EAtia0KLzgfvJ2z8cwL5H8gsG1HkbQGWEdhdEwEiaWDuEAiSAEHFdjB5EAjqzrItegCxFyiYyEJteyBIDveMKtJadSHuJQdXES,1,0,,,,
approaching turned away t-rex,,side_control bottom_on_side bottom_turned_away top_kneeling t_rex fetal,BBaAQYBqazTUCNcROgDddjR4CsbvOpDpbWSlDTa5HGJPbaPVDtfmNbEqfuQJKxkFKjMmh3OQHVnsHqINgoRsHqjdIqMneCQhIwiVI5M4fvPIInh2J4OefcPeGuijN5MejfMfOMitLMAUd9FeyvazC1CdcQIsAfaEGkCNdkHgAwa3EZIrg6F3G6c0EuINeYMFILbDK6Q1f0OtRObsLKMmgaObNDaVJLMWelKhQmd6JdNKfoKdQZfdJnOJfhJoQHf5KeMgcsNBR9dHNmUuePMK,1,0,,,,
passing vs pimp-arm,,pass_around bottom_supine pimp_arm top_kneeling frame,H9azx2qVaVB4GxcFAztsdwBlHSb1AutacHCwKVaYGEwBbeImFgeYGgB6fwIaKih1NnFsjcPqMxdTNlCVhNLHNGb9Q1FmhiPeObcxSbFQg1QmOtbNS9FQfMQOFChzJIIii1PaJeiHRFrsbvRfv2j6RVuYbeQcxhhDPpt9cmQGxVisQrzhfTTKEghaSYDEclPJDReoMFL6bDQXMUbALnHScASDI6a2IFGRfNP8G5eVIdHkgXP4Hxf1HNGOh2PJGWg1HkHibMNuMYbDOePdc0OP,1,0,,,,
side control w/ bottom underhook,,side_control bottom_supine bottom_underhook top_kneeling,L0aznUBtaQqwKXdlp6CLdEsCLIcaqhB6cosSMYaYwYBObkzGKpdLCOGWe4CmKAeuLPFkfsLiNLbaMTCwe2HwKfavOZCkelLLJpa8PIBxdOMAItauQmARcLMnIyfIGjHWfnMtH7fmPaqaaHLkrhaEDKtSaELyuoaYFEsUbALatzbVEWwwhmJ2xshBFuA5b8KtAUbGGMJXbMLCKxbCGoFfbQLSGvbiD7FdeRIVJXdBFvEVfZIjK4d1F5FQgNHRLlfdGjEVbRIrLbbMI6NKciJx,1,0,,,,
standing over+under vs tricep+under,,standing overhook underhook,Ega1SGM0azIfHsa9QSQzbqIwGycdRkPpcdIIGBi7QELchFJnKFouOSKjokLdEZvtPPFov4KEB4sBSaEnr6IkxYtsSjDIr3MEw2tORzDSsuNTwZt0QjEQtlOaI3r4M4FawWNnDiyOMPDnaAKuuLaAVbzKaIK3rFaYTjALbJK7sMbZTxBOixLBwShITxx9nWNPwnn7Q1CcvdM8Bkv5SnESsDKfzWr6UhITtJKBDKsqR8JluHLhEDsMRgIZuRMxEntgP6x5rQPLCgwoPIDKyvQs,1,0,,,,
full guard octopus hip bump,,octopus hip_bump bottom_post_hand top_kneeling,zTazyUvQaAGtCnbrBtzxaEFRCwaSz6yIaEG2I8aYBDDia1L3CGdMCnBsd4FSIIkeFIEulxIFMihpGTGxhrJKMWdXJfJ1eTKtNqdxKnK8eAKWNRcnKBL2d0KhDwhAEgGTlMHiJamNImu9azLKxzbby9ysaFJ4AUbjAExnbHKgAubxzfAsheHIGXcDxtHigUF0IOd7D9JYnpCKLXkjyLGpmWFLN0f4yYDAkjD7OFbUxJCOjQDdOCbOwqB8iJDuOdaPvMK9hLD6KAmoz9JSotyB,1,0,,,,
flat ¼ w/ head+arm,,quarter_guard bottom_overhook crossface bottom_supine top_underhook knee_slice,QrfzFJMxeiBdNXeZIoKNfUD2PreZIqLNeND0QscuOGOpaYI0L8gULeJdfKJeGgeuStDaedOAJcaTTfDbbcK2GvayP0FaauOTFoaWQvEmauPQEeauQaEwaCQ5IngMNmDDegRpClcPTgKUazyGK2eiwPKfaECnIMcDzeKNbwBpKgcJzbN3fsFOPzbjDcG8esHaJrbCGQEdbHPLI1bBQuzIb8ODMYbnN0CmdDLGKoeLO5DpelLhJ3flQfEvd0LYJggoP6HrbUKJGrbYRxFNbWT7,1,0,,,,
arm bar w/ single leg over,,armbar bottom_supine top_supine,BZa9NPIiaVJjFBa1OzL3aEJpECb6OyK5bzIVI3hpOALQipItM4bJOAM4bZKRWzcLOGV1cpJDS5frQoS8dlF2S5eSMfTVenJ9TuftLbT5fgK6Tbe9JZTWeNMkQ1bNMLXycUL1ZJewLXF0a7sPJvazuKGqaJwsJ9aJyqGdbTvAJObFxoFxhuzyJuitypGybQDuJLdMDyGpbIM0K7dXMnGOfUKTPLd3L8J1gVNlT4ehLlKyhzOnVoerLhKug0PAVYftKSIpceHpIGdeNwItdeP7,1,0,,,,
standing vs arm-pinnen closed guard,,closed_guard bottom_supine standing,QFdBIayiaBKZNvb1G9xxaPHlNTdpHaylbwIhLWjHERDbf8JYFsmeEHDxmHHTNDmUIbK9olMROeiDGaG7l6NMPnewFKIjjdKLPFdkFzIAiQLVQAcvFFIohMMwHJnKH3MYojKDOZoZMjFGs4FYFassFSFkpvEWGepcHqFaqgF7GLqaGvE3mPL6MLmMHcHagvKcIFg8GQNvbuNyPSbwI0IWaZOqPCa2EpFZbGLALlbCEKFvcSLsLhcREzFydrKjKqdvDTKpdTI5Pub7LHRvdvME,1,0,,,,
knee on belly vs underhook,,knee_on_belly top_underhook bottom_supine,AGaACupzazLtBzdYDLrIbxICCdcJDCrTbvJ3IgemGvx9cSMFBXgqEozPg7HoJGgvJuGMh2NcLCcLLwDreKNAKnd1PjGebZPqJBeVPLHicoP0JhfYO6IjcZPmD5hJHVJih3LRLShJMAKDa6tsNyazwbJ8aIw5NgaHzUJ9bSwbNbbCyPIuhlz3MyiozZIqbOEjLodPE8F5bvNDJ7e9NIECbvJeMvfWJMGCe9JVJghRHvHCetKuIcipHaIMe5KsG1hZG0JgcdIAH7dkOjGSe6PS,1,0,,,,
stacked double under pass,,pass_under stacked,DgaznPusaBDwDicDqSwsdeBRDSbnqxwDcpC1FNa4w9Byd1HzEvgNASByiyCiKgiCHtFziOKaLgeaIlBxjlHQLSaRKOBnfNKoL2bFLRBYeTK3Mja2M0DaewK1FljpEgImiMJAJli2L5G6oDOWPknQLFEhmTNgManQJLFumuNTMYmKKlImggOzJZgxJOC2glJ2DTgIGqJmbxLtKmbNGuEIciLAGdbPEhIxd6LSFSfBB3JGeFL7GQgkBvKxe2LfGuhgAIEFcMH3KXbNJdNubWIz,1,0,,,,
south-paw neutral standing,,standing,JdaCQQT2aQF2MBaEPnXuaEHhLDbJPCWxbNHgKuiqO0RFgyHyO2nuMTQaniJkMwvoObMqv5IXJ3sDQ7JasJJrGhuwQ9FFu9KrFxvpRMEHvWKGEhvyRtDxvFK7PwrlKVL0wJLIJNyhLSpqaBMIBVaCSvmga4ODygaMSGnhbWOazgbRSvrTgAMwzUizRGsFnpOduUnxRcwov1MEwUvYRMzgsQKPADteSeCMuVJ0Esu0RfDnv4JWFevUQJEHv0JPGwvFQvtVrlPpxcwXO9ziyxOK,1,0,,,,
recovering guard,,top_kneeling bottom_turned_in frame,VaazNLSeazHwSab7PnPKcoJxSRaTPxPBbiIzNHaYUeITa3J7PLeuOEOyeWLdJsjvSNHtkmN3Mbg0VIFsf7NEJiehUtC8d7QMH4d6UCCneSRwHxcYUaBXelSFMBhpOdHvkpQVFrkzSBH2aGEtNYbFMMGEaEHUKvbeN5HhbDG5LIbLOyH8h5JAL7fjUtFAddNLH8bHP2zVedVeD0bNXvDegdSBH7a6ViGFiySjMhblTTG9iTTsMYcnUaHQjYTzNVcTTyD3bSRzBuc6XlA3euZC,1,0,,,,
double leg takedown finish,,double_leg_takedown bottom_turned_in,5MaPyEYoaAqT3LdcAEYFcTtL3pcdzDXAbZthWAa0yXQ0bIvoTmeADYScfZAIL6faIYJWijFcLGaTG6LpfpBPIvazD3IscHDaHEbhDkH1byDHHKcxDpINauDwPpgiD4KqgVHCH4g3IOKya8ujM7aGsJICbvxwKTaIvEJWbPw3L9bnvpOHemBoPcaYBAI6fiFpJnbCFkJdf2OFMkbINZKEhKKAPabMKeOtg1IGPYeFHhPAhBIvQGfLHlQqg3HDQQgvGiI2dlJjK5dYPaMUfkQB,1,0,,,,
"standing behind w/ body lock, grip fighting",,body_lock standing,q9aJEKmVaGTYntaMEIkha1RmopbJFblgbSRVrthfH0oVhIRuoZnmKanmnfNxwurJMCuGruRqz5oIL8xyplUszNnWQgz3oCQXzhnGRsAXojP3ykopRXA5oSOVqLp0Nav9sFPhybumPOA7aGKuxaaDXJxqaEK1uDa3U6ytbzLdvEbWVAzMilK5x9ijUFvRnFNgvRnLQZEaszOLB8sHTnCOpSLfy6pXVyBCoaOVAEn1RWBCm1PyBcndQ2AGmSQtATnaPPyyqDO2EfsCRxGRr5RY,1,0,,,,
standing single-leg turned away,,single_leg_takedown standing,ewaEPVljaz1DdnecP1jmdz0ueAdzPFkHc50nk5dbNnpHd6VJp2hZNzr7h5QExtf7H8zJeGMtvcb9G8wxdLPIzibrHyujauNPApaZHTvpauNcAIaEI4vHaWL4uig7M3zzfYJ0BFepJmsyaOywrjaTQItLdaA6rPd5ORuvcfAbsDc9PyATaYxHxHaYLpyRdXDzBsdgF5HyftzsICe8DXHraYx6IBaXF7LAa2xFLuaxCPMHbLxsL1a7BNNNa1xzMraAAJCKfSCUItgWBKKXhrAQ,1,0,,,,
roll escape from double under pass,,pass_under,HlazEGy4azFEDNaEDzy9dPHoEzbvEnzJcvHMIXfEHLCobhN6DejxICBohhKSIFlFPQEYiYSxJVlSLkDLeHRaMDiKL7GzbFSyNHigLHHHbCTbOthwMrINbeSGDGknMSGQkWRUIulLTMTilGT8YsesPCQsl1RNXahNQwQIldSXWygwP9MSgyWhP9f2NCIDiwQ7KfjENXLzbTPBKzbVJ7JwdTTmGbdwKjLTdtPSGChMJOM3dPPnGJi1JnNidKN7FMjOI8HSf4NyLAbIMMN8bWMb,1,0,,,,
single-leg from knees,,single_leg_takedown standing,lTaHUqsgaz1znMdySWscdAZsnyb9Svs7cpZqrya2MTysa3U9rhgNQFuzf6SjuAloJAzlj8LHtuhfLlyKfxLhwlhGIfxoicIaxqhOHDwEiHHcyciQHSv4jQHiuzjaPaxmlrJ9zumhIIvDazx4vvbFS3tWaMBlt3enQ2uCbKAyvbdrQNwZhJx3xahtLuvwmvCUw2l7GjCYj2yxE9jCC5BYfzxzFXfhEJCoboxoGDaWErDrbxwBHHbvDTDMavvRIuaKC8zRmtCZE4kzApHvkbzm,1,0,,,,
distance closed guard w/ 2-on-1,,full_guard closed_guard bottom_supine top_kneeling,AGazxyvSaAGuBNaFA3zxaEFTCyaMzOyJaEG3I6aZBDDhaYL5CvdtCvAYdkFQICiTEmGmjaJiJoeiDUGieBJ5LEdQHmKqdJIQMseEHZLAd1IjM4enI5L8dfHoCZg3ETHYjAG1JNlkHWwZgRzluVi1BpzJeWAZwZgkC1y2f9BcxihwCjAjgVHLDYhjA0F6ceIpHWcWFhNOcwNAQjcwIOJgbrNEO5a9EyI7dSKgLzcmGLJveFJiL4dxHaKid9InLZdIIuKpbMIGPAcVLvRneJMb,1,0,,,,
arm-out guillotine,,guillotine top_posture_broken top_kneeling,vjaATbC8azZzxOc6R7FrcjXexobPRzFza9X1BTaYMqLda5TYCNfRRdFLfkTrJlg3J2L9fhNaGejRH2N2aXM0HhghF3MJaMIQHxfuE3MwbaHBHEecFhLYauGIGDgiPgLpfcKtMEdcJjABg5O7JciBVxCqffMtHwf0TtCyfcNXHEhqToH3a5PcFrkmNyHfbNIkGyfqIPPlfKKeMljXIYOKbiLGHTk9H4K5djLaJDheICKFd9KkKcf2IGKXfmKaJweWIEKqeAG6OvitJ8OgjSMq,1,0,,,,
kneeling single-leg,,single_leg_takedown,KAazB5u8azDYLKcpE8xGaSBhLia6EPxybpCAMRa7LxBhfBGGKdgrHUHFigFQIdiyPXC4i3OaKseuQnBGe0MbJ0aISczPa2MCJvbeThyMbtNiIZauUex1aCNVHpiZJ5FzjwPuEVjDR6teazx0qAazCFwnbIzwthcXDIv4aKyqsob3ElCFa1Aqxra1IWxvfFA7vxfQEiEqkWDrDwjHIlGAgPC2FAfyIGHif6G7Gvf0ErGZghIpHMfVD6F8g8IMIig1DAzvhGEsENkXGdGCmeHA,1,0,,,,
bottom defeating hip post in closed guard,,full_guard closed_guard bottom_supine top_kneeling,z0azyBwEazEFCucBAwzgbZGOCxbrzDyzaFGOI6a2BHC5aYL5CDdrCxAWddFSIxitEkGriJJlINdUDDETeFK9LQfRFPIRgkLBMvgXGhJNhfLjM6gyHsKKgNKxCNg4EXHWjlG0JXkPHZw0gTzpuYiZBqzGe1BbwZgkC1yWghBtxlhxChAogTIbEagLBmF7cZIzHOcjFjNudGNCP1dNIGIYdLMzMwdaFAJEgoJkKgghHHIPhmJvJJhbGVIOijIzIYh5HvKlbPIQPhdXLqQ0fQMe,1,0,,,,
angled out full guard,,full_guard bottom_turned_in top_posture_broken,AsazxYwLazFaCsbqAVAhaGGoCLaIzJyZaEG2JiaYBCDeaYMlDweUCSCbevGjMfeZFrKKeTJ3LqaTDpHJgzNgOwaAGgIaeTRdOQa5HrH8dSR4PuauImIvcIRzGmfEF4MHfzH9Pce0IJBPgKGoFXiiAnDvesILFxhsDVDQfJIcGhgLCQIWkcH3IBaYFoFlfiLJFwbCLIMKgUPXNDbAPIJ1hfL8LybiLyNkfEJ2Pcc7JWNLgMJHQqdoJNOBhaIRQZd3ISH4dvOFN0enQbQheJOU,1,0,,,,
arm-in guillotine,,guillotine top_kneeling,VnazunQjazqTUkchxsPpcstVUtaQw6OXa9toR1a2DyKIa3yPREgDzpN7g7yiOseqHOKBg1GORraTH1F6hMFTNhaNHsGie4JgMHbNHVGoebKbLTcDHpHvdsKcOLhcCALWflIAL1cXJIFKazxwF5azzyFmbMAXIIaHCaGfcfzSIJaEAGKVhqAhO8aZDeGEeMEZIEbLFDLljSION0fMKxJojgEDOJbeJzKrfdFeMOdmGiK7d9FDMsdZFgLkdVGTL2ffFpIpeFIWNhixKkPDjFJJ,1,0,,,,
toe hold,,,vXazShwgd0PGvkaEOFuzdEMlwCaEPpvIekMSC5ccNtB4fYKMyQbFH2wTerGrFMbsB3D9gbAAG3dMFUACgSDCDNfPEbEVgODnD2f9CWFWg6CGD2hnCxG8g8DhAHdlEuFwdLAwH1evAeFMhnEatLb6LKGAdWCWvpcAItFzetDSvOcWJQBNaZIACeeeL1IAbFHfHZfbIfK8bsQfKZgwPlJwaTLUHBhuMdFtaOMQDqgRLlFpbxNXCrhGLtEcb3ObBhhrK0Lbc8KtKBebQWJgeTTa,1,0,,,,
bottom coming up into guillotine,,guillotine bottom_kneeling,OHazy1I5azv9PBcxB4JMdHx4Pta7BKI7cqylP7a2ICHja3EVNmf9EKJRhtEQOwhHNrJaiVM1O9dsLvGHkAJrK1dRK6F2gnImKDevJ6FHgUJwKQfIJPFEf3KwMsiXHZLRiuNILRh7QkvjaATbC8azZzxOc6R7FrcjXexobPRzFza9X1BTaYMqLda5TYC7fXRaFyfdTUIZgJKhMOeVNREOe9I2N7aZLDGqcSFRMpaCHDGccmEFL9a6GuHccjDMLDauFtHkf3P0Lff0LMNufDKl,1,0,,,,
seated butterfly w/ reverse 2-on-1,,bottom_seated butterfly top_kneeling two_on_one,PmaAuPFNazvrOUczxSG2chyxPvbexHFQbAx7PVaYEEECbdETMpdVzqIIdYzYMQl5CwHvl1B1MUhUEyFUhTDvK5gUIdHzhBHtKihEIYHyipIxJTg6J6HwhMJGKwhPyYJ6mNCQJzoJECHVazAWL7azACIMaEEzMLaEEiIEbADwMrbADhEWfCHHOFfJIlHHbPMSLsbCMQGEkqMgLIkALNFEgXJjODhuJMJHhdIcNPhPFyKGhZHKOmibEtLShEIfNQiiDlJDfsNZI9lDLTJnnGKa,1,0,,,,
thwarted half guard pass,,half_guard bottom_supine top_underhook,SZbbIJLRaSxKPKcXIVKKcvAWQUcQJSLnbiAyOghPNRLraZHrHFh9LBHjeqLNCUibT9Amd6RkGejjQ7y7a0N2IJgrPixfaBRUJofnPDwta4SRJ9eIOPwkauTZE1gJOIBqgfSNALfvVhNkbGCwMfaIHsMkbVF3Jua9JOLHcoEOKRbNJQE3edFlNngBOjFWbKLPIpbJOEzgbsTcDrbwVMxFdaO7G8dqTAz1gAPQGchBSzA3hnPOG5ixSrCegUQeGJjNSDEbbUPQAIcdVsztcfXM,1,0,,,,
standing w/ whizzer,,standing whizzer overhook underhook,sqazLGDfazPNsTaEPkA7aESRs1bFOjBJbBR0ulhXL7CzhwOWwImSQGzQmNSKzxrjJHDEs1Mnz9mHJtH7seNCEfl4JlFVpeLsFrmoIWFApmKfGclNH9EBp0JPzRpAPsBYsAJ6DxsFHYHwaUQEPpazH5KXaHRVSIaEJQJ6bQRxRHbFJxIqicPKOxhBI1MTnJO6PHnyMDGsqYKjJxquF2E4rcOLItlYFhAXscOOFjl0IfzFskOCEcmEIvyZrlN0DHmsJHMgpRLkHgq6HEFIrKFx,1,0,,,,
knee inside pass,,half_guard pass top_underhook,TWazJHL5aMzxQPaNHDLCdyBTRhbdIULgb6B0PxefOTIraZIcJshmNTGHgTLwHkdEUGBWepTWJjdTQryRe1QpJGcyMqxMbuSNJObfMywXbbTIJFauLtxaavULFCgePDEvdSU6ElcXXDITaAzsGtfjChGsaECfFJcWEZHybsBRGXdJEFHDgjGMLcbeJACSerLqETbCMnyTcKUmDxbxU4z0guRKHxaTSDDVgBS6ImetQmFagUToIufJQoF6f7S5HTgxQ9CidePuASbGV1zNb7Yq,1,0,,,,
standing w/ body lock,,standing body_lock underhook,JpazZ9KUaBK3MWaEYTN8aFMVLVbAZfNbbEMyJvhVXWK5h7NWMunAVoMmnMRJIPv3WKIhvORlIwrPYFFZsrOZEWrzWeBMscOGEvr1U9Atr4OCFisrUezMsaPJLwrwTQH7wCT4GAyMUwBhaAMMDQazVXxGaVNlAiaQU3yJbTNiBobIURB4hXNzDBihUkzSomPfzTn0STFgvMOMEWvVUbJrtZPEGirLVVMmtbSKKvrXVSM0tfTOLNsaV6MCsRU0MwsxU5BSrCRnFywqRtHcyxQ6,1,0,,,,
top attempting mount from side w/ open elbow,,bottom_supine,SFaHDOO2gywGQadrD5Nph8zzQycjEQNagSyRLoaYIYG5enAoMNgXFqK3jwDlFnfSLaCTg2GlJfdLJzCYiWB1GUauIzAXe4CdFKaIH9ApdSCoECauIEABcWBtILhSGFDyghI0BofrKpADaFmfC3iFtgBOaTpIFwfZsBBCbRoGFyhftiCnhisAIVjqyIDEcxxIHkcFxeDIbsGSIOb4GFBzbDCKLPd1JKDNeUEdJzhDI1DDflFoIKiDJgD8gkFZHNiLIlF1bVBmGfcaHJFUccKm,1,0,,,,
deep half vs head&arm,,half_guard deep_half bottom_supine top_on_side crossface top_underhook,AsaHqxuyezFCD5bgrhvDcYCpCZaErUwfdODmCdaZyLC8euCwIXccxxHCfExoMcfqGpGQeRGuMpbJDvDWbeHdMoavHtHSaGIYLVaRIBIXa5JxKIauIYJ5ayJqJxeBA9JBexHaJRd8JPuydryStxaCywv4bGBIwWbtzIv5c8BnvVcbyYxvh3F7zcibydz5bVEmBDciA0JlbsHKJ8b1CDEPbeIQFMbhA1EkeXGXFbecxQEefYGcFgfoxiEUgdFaFTgjx1ErbMElKHceFqM0bWGI,1,0,,,,
butterfly knee pin pass,,pass butterfly bottom_supine,KNbts1DAaPpvIXewtTFBdjrrJYdKuEEfcHrBLHfOA6zKd7wIE7g6CYBqgtC2GXf8LGB6ehMlKrhHI3zGb5IWIDgeFBytbaMZJje6FIx4a1ObJRexEEyEbAPaDtf5GREJe1M0Fhd5PsA5dowQGxazzaAWbgzWFoaECKAvcxzxFJbABJxphoDmJ3glEdAVbGFjEDb2E5zhbRNMECbWONyacGJiGMc8KNA3frH3IxeWHbA5gIHJJkfDGoCdhnHVI0f9FiC2bMI5BMb4O7BIdgRy,1,0,,,,
gator roll,,sprawl bottom_kneeling,HDaDXrAiaC0xIvckUiDMaEZbHwcBVkCtaEYEDAh2THCicwR2H8fiPaIIbCPyITg6H6KLcvGoEyfyHbHNaVC6GGdkD8Jhd5AIHecYC3J6e2AtIpcuCZJZghAIKVdsMkJ8fhGiK9emDZJlaCrgFCaArmJbdktPFwcTukJtbYtKFmbut8KRaYAqB1a0AeI1fLvHFjfEwdIJdnEyGLhXFrETaTDRDifoDzBzaOGDDGbAFoAJaBHyECcdF4zvaZHsFIbxGjHGgGzIHYfwGeHldQIe,1,0,,,,
standing behind w/ body lock,,body_lock standing,DKazGIx7azTKAbaEHTu8aERtBhbxHNv5bDR1Cdh3JjzFhlSYyYnpMBxanbPNGGpBOXE5p3TRF0k5N6EvmgWzFdjYScEjkdSTEBjZTkETjuR2Dij4ThENjuQLAJpHPPGRqtRDJiqMSxBgazKrxaaCXJxCaEKZuDa1U7yEbIK5vEbYVACAgWM0z5gXWZConeQfB7m5TYJMh8PZJZitURHZetNCKyehWVKvaYMOMsawXdLNbjMFNfa5X2MFauNbOnavYmF5mbSlLgiOSkNDhySu,1,0,,,,
butterfly w/ whizzer,,butterfly whizzer top_kneeling bottom_seated bottom_overhook,M9aItwGuazuSN0bJwXHhbRyjOuaEv5GkaWxIQ5aYCmFaaYEpMye8yUIVeCzDOShsGTJ3jzHJRGdMHoGPhaJ1TXawILFweWNwUwbiJGF3d9OjU7aDKFHadAOgK3hnCiMLiWH7MojoKKJeaPAkGEaHEQIlaGDXHPaQIjIQbKC5IyaYG2Hlh4E3O2cSHpGjc9J1JpbQLCJekJK5LKjjPBFYiEInMWe0Q6JCg5G5OnbtTcKOhtHaPibBT6Leh7IePLavUDHNfrNmKVkTNnLPnqM9,1,0,,,,
japanese necktie w/ top leg trapped,,neck_crank bottom_turned_in,PXazxBRXazspNTcFzNPFc9tDPlcKzuQJcsuiUrgyBUQIa9AZOVg3GnMZdWGpT2hOL8SMdtOLUmgzHEOdcYN4S9cBIiQtcfKpRUcgIcQWcfJbQSc0IjRGc7IGPneIJZUlfyNLWJeIOsYWaztpSodYtf1EaFvRUUcDvz0baEv3THdpvPT6a1y7P0fnBdXQbXE3VweNFISmbuNcRPfIJNNQaTL4TpjbG9N1aSHRPZiMEwNHauGHOFiOEoN6aMFzN7hED2WKcqJcRxddK7QGdCIB,1,0,,,,
dogfight w/o leg control,,whizzer top_kneeling dogfight,Giazv6AiaAAKGldnyzB5dgCuHbchyhBEbWCYMjaYCMCUaYJHIhgyDSFigrF8OuirKlKGhDNJPih6FLKDd4QLNxeVH8LhaxS0MSeMI8L6a7TPMFd3J6MPaAUIIZhLHZM9iwMMOPiiONViazufQKazrrUWcvxlP0dqtGVaa2w9PPb1tMUJa6D6M1aYz4SCgNAHOYhBAZSTc9JoOmfAJ1UZa1FQMHiKGXUwazJ7I3jZIuUqbgLcHZjRI7UvaOMmHFiPJLQWgkEHQVezKLP4dGM8,1,0,,,,
standing in half w/ hip pinned,,standing half_guard bottom_supine hip_pin,VgazIBJfazF8S8aEFwLcaECZTubwGzKObGDUTihHJDIEgIH5PwlGFmLWlGEvMrnsOBISk7M0QFm9MIHshnKzOyjzM7Iod7NePqjbN4Icd0OvPEhQNTHHcTO1MOmuIJJQmBPcJAmPROKOmiCeRuj7D7KsizBZPnhzFRJ6jBCTP0iNGbF3irIlOrijMUHScDLELxb5LKGNdFUuMedBUCE5cIQdNdbXQpHoe0NyOofYO4IhfZNsOMg8PAITf4MhOCieO1JybPPzJvebVfJmfJXq,1,0,,,,
weak double unders vs head+tricep,,standing bottom_double_unders,TQaFI8HjaNLpRUaZFYI7aIH9R9bVG7IJbKI4QXiwIZH6irKDNHnYGiJ1nzGnOUu3KPJDvILeOFqHMxFBxmMYLBr1O8H2wxQsK8seQjJawIQ3JXsxQCKavYQELwrxHqMqwgLyM6x0NsBpazMPJJaBVOysaKO3Gqa4XmztbLOFHlb2WLClh6OtIbipT2B1omRlD6nYUkF1uYNeJZulQiHlt4ISLSrTMMLiuNHBOwr4JnMyu1HgOIsuIbNrt2HlOatxHIE3rpRTHHvIPpJrxeOb,1,0,,,,
coming up on close single-leg,,bottom_turned_in bottom_post_elbow top_kneeling single_leg_takedown quarter_guard knee_slice,YaazJUJCa2y2WjaFGJIgd8AuWebtHWI0c0A3SKgGKOIAa1HDOlgyFpKMgMElK0iTNsGLkpKkNke0McIGlwGaNsaPLJHihqGjN3bgMKGwhVHfOyauNGGthgImLVjoHBIwjPMvGLjFOxMgcVrpKSaJsMJed0thH4bavbKBdMtyJua3vjMlegAdMKaYBpFUfhCIFUbCCAIJheIWGRc1MdGvguERGYaTQqJKdXEgKxauNZKXdpEoLBa9N0LmdlFEMIaxNBEZdjGvHKfqKVJYfgMl,1,0,,,,
